5912021,Luis Miranda,DEM,Distrito Federal (DF),Não
5912021,Paula Belmonte,Cidadania,Distrito Federal (DF),Não
5912021,Professor Israel Batista,PV,Distrito Federal (DF),Sim
5912021,Adriano do Baldy,PP,Goiás (GO),Não
5912021,Alcides Rodrigues,Patriota,Goiás (GO),Não
5912021,Célio Silveira,PSDB,Goiás (GO),Não
5912021,Delegado Waldir,PSL,Goiás (GO),Não
5912021,Dr. Zacharias Calil,DEM,Goiás (GO),Não
5912021,Elias Vaz,PSB,Goiás (GO),Sim
5912021,Flávia Morais,PDT,Goiás (GO),Sim
5912021,Francisco Jr.,PSD,Goiás (GO),Não
5912021,Glaustin da Fokus,PSC,Goiás (GO),Não
5912021,João Campos,Republican,Goiás (GO),Não
5912021,Jose Mario Schreiner,DEM,Goiás (GO),Não
5912021,José Nelto,Podemos,Goiás (GO),Não
5912021,Lucas Vergilio,Solidaried,Goiás (GO),Não
5912021,Magda Mofatto,PL,Goiás (GO),Não
5912021,Professor Alcides,PP,Goiás (GO),Não
5912021,Rubens Otoni,PT,Goiás (GO),Sim
5912021,Vitor Hugo,PSL,Goiás (GO),Não
5912021,Beto Pereira,PSDB,Mato Grosso do Sul (MS),Não
5912021,Bia Cavassa,PSDB,Mato Grosso do Sul (MS),Não
5912021,Dagoberto Nogueira,PDT,Mato Grosso do Sul (MS),Sim
5912021,Dr. Luiz Ovando,PSL,Mato Grosso do Sul (MS),Não
5912021,Fábio Trad,PSD,Mato Grosso do Sul (MS),Sim
5912021,Loester Trutis,PSL,Mato Grosso do Sul (MS),Não
5912021,Rose Modesto,PSDB,Mato Grosso do Sul (MS),Sim
5912021,Vander Loubet,PT,Mato Grosso do Sul (MS),Sim
5912021,Aliel Machado,PSB,Paraná (PR),Sim
5912021,Aline Sleutjes,PSL,Paraná (PR),Não
5912021,Aroldo Martins,Republican,Paraná (PR),Não
5912021,Boca Aberta,PROS,Paraná (PR),Sim
5912021,Christiane de Souza Yared,PL,Paraná (PR),Não
5912021,Diego Garcia,Podemos,Paraná (PR),Não
5912021,Enio Verri,PT,Paraná (PR),Sim
5912021,Felipe Francischini,PSL,Paraná (PR),Não
5912021,Filipe Barros,PSL,Paraná (PR),Não
5912021,Giacobo,PL,Paraná (PR),Não
5912021,Gleisi Hoffmann,PT,Paraná (PR),Sim
5912021,Gustavo Fruet,PDT,Paraná (PR),Sim
5912021,Hermes Parcianello,MDB,Paraná (PR),Não
5912021,Luciano Ducci,PSB,Paraná (PR),Não
5912021,Luiz Nishimori,PL,Paraná (PR),Não
5912021,Luizão Goulart,Republican,Paraná (PR),Não
5912021,Paulo Eduardo Martins,PSC,Paraná (PR),Não
5912021,Reinhold Stephanes Junior,PSD,Paraná (PR),Não
5912021,Ricardo Barros,PP,Paraná (PR),Não
5912021,Rossoni,PSDB,Paraná (PR),Não
5912021,Rubens Bueno,Cidadania,Paraná (PR),Sim
5912021,Sargento Fahur,PSD,Paraná (PR),Não
5912021,Sergio Souza,MDB,Paraná (PR),Não
5912021,Toninho Wandscheer,PROS,Paraná (PR),Não
5912021,Zeca Dirceu,PT,Paraná (PR),Sim
5912021,Angela Amin,PP,Santa Catarina (SC),Não
5912021,Carmen Zanotto,Cidadania,Santa Catarina (SC),Sim
5912021,Caroline de Toni,PSL,Santa Catarina (SC),Não
5912021,Celso Maldaner,MDB,Santa Catarina (SC),Não
5912021,Coronel Armando,PSL,Santa Catarina (SC),Não
5912021,Daniel Freitas,PSL,Santa Catarina (SC),Não
5912021,Darci de Matos,PSD,Santa Catarina (SC),Não
5912021,Fabio Schiochet,PSL,Santa Catarina (SC),Não
5912021,Geovania de Sá,PSDB,Santa Catarina (SC),Não
5912021,Gilson Marques,Novo,Santa Catarina (SC),Não
5912021,Hélio Costa,Republican,Santa Catarina (SC),Não
5912021,Pedro Uczai,PT,Santa Catarina (SC),Sim
5912021,Ricardo Guidi,PSD,Santa Catarina (SC),Não
5912021,Rodrigo Coelho,PSB,Santa Catarina (SC),Não
5912021,Rogério Peninha Mendonça,MDB,Santa Catarina (SC),Não
5912021,Afonso Motta,PDT,Rio Grande do Sul (RS),Sim
5912021,Alceu Moreira,MDB,Rio Grande do Sul (RS),Não
5912021,Bibo Nunes,PSL,Rio Grande do Sul (RS),Não
5912021,Bohn Gass,PT,Rio Grande do Sul (RS),Sim
5912021,Carlos Gomes,Republican,Rio Grande do Sul (RS),Não
5912021,Covatti Filho,PP,Rio Grande do Sul (RS),Não
5912021,Daniel Trzeciak,PSDB,Rio Grande do Sul (RS),Não
5912021,Giovani Cherini,PL,Rio Grande do Sul (RS),Não
5912021,Giovani Feltes,MDB,Rio Grande do Sul (RS),Não
5912021,Henrique Fontana,PT,Rio Grande do Sul (RS),Sim
5912021,Jerônimo Goergen,PP,Rio Grande do Sul (RS),Não
5912021,Liziane Bayer,PSB,Rio Grande do Sul (RS),Sim
5912021,Lucas Redecker,PSDB,Rio Grande do Sul (RS),Não
5912021,Marcel van Hattem,Novo,Rio Grande do Sul (RS),Não
5912021,Marcelo Brum,PSL,Rio Grande do Sul (RS),Não
5912021,Marcelo Moraes,PTB,Rio Grande do Sul (RS),Não
5912021,Márcio Biolchi,MDB,Rio Grande do Sul (RS),Não
5912021,Marcon,PT,Rio Grande do Sul (RS),Sim
5912021,Marlon Santos,PDT,Rio Grande do Sul (RS),Não
5912021,Maurício Dziedricki,PTB,Rio Grande do Sul (RS),Não
5912021,Nereu Crispim,PSL,Rio Grande do Sul (RS),Sim
5912021,Osmar Terra,MDB,Rio Grande do Sul (RS),Não
5912021,Paulo Pimenta,PT,Rio Grande do Sul (RS),Sim
5912021,Paulo Vicente Caleffi,PSD,Rio Grande do Sul (RS),Não
5912021,Pompeo de Mattos,PDT,Rio Grande do Sul (RS),Sim
5912021,Sanderson,PSL,Rio Grande do Sul (RS),Não
5912021,Haroldo Cathedral,PSD,Roraima (RR),Não
5912021,Hiran Gonçalves,PP,Roraima (RR),Não
5912021,Jhonatan de Jesus,Republican,Roraima (RR),Não
5912021,Joenia Wapichana,Rede,Roraima (RR),Sim
5912021,Ottaci Nascimento,Solidaried,Roraima (RR),Não
5912021,Shéridan,PSDB,Roraima (RR),Não
5912021,Aline Gurgel,Republican,Amapá (AP),Não
5912021,André Abdon,PP,Amapá (AP),Não
5912021,Camilo Capiberibe,PSB,Amapá (AP),Sim
5912021,DaLua do Rota,PSC,Amapá (AP),Não
5912021,Leda Sadala,Avante,Amapá (AP),Sim
5912021,Professora Marcivania,PCdoB,Amapá (AP),Sim
5912021,Vinicius Gurgel,PL,Amapá (AP),Não
5912021,Airton Faleiro,PT,Pará (PA),Sim
5912021,Celso Sabino,PSDB,Pará (PA),Não
5912021,Cristiano Vale,PL,Pará (PA),Não
5912021,Delegado Éder Mauro,PSD,Pará (PA),Não
5912021,Eduardo Costa,PTB,Pará (PA),Não
5912021,Elcione Barbalho,MDB,Pará (PA),Sim
5912021,Hélio Leite,DEM,Pará (PA),Não
5912021,Júnior Ferrari,PSD,Pará (PA),Não
5912021,Nilson Pinto,PSDB,Pará (PA),Não
5912021,Olival Marques,DEM,Pará (PA),Não
5912021,Paulo Bengtson,PTB,Pará (PA),Não
5912021,Vavá Martins,Republican,Pará (PA),Não
5912021,Vivi Reis,PSOL,Pará (PA),Sim
5912021,Átila Lins,PP,Amazonas (AM),Não
5912021,Bosco Saraiva,Solidaried,Amazonas (AM),Não
5912021,Capitão Alberto Neto,Republican,Amazonas (AM),Não
5912021,José Ricardo,PT,Amazonas (AM),Sim
5912021,Marcelo Ramos,PL,Amazonas (AM),Não
5912021,Sidney Leite,PSD,Amazonas (AM),Sim
5912021,Silas Câmara,Republican,Amazonas (AM),Não
5912021,Coronel Chrisóstomo,PSL,Rondonia (RO),Não
5912021,Expedito Netto,PSD,Rondonia (RO),Sim
5912021,Jaqueline Cassol,PP,Rondonia (RO),Sim
5912021,Léo Moraes,Podemos,Rondonia (RO),Sim
5912021,Mariana Carvalho,PSDB,Rondonia (RO),Não
5912021,Mauro Nazif,PSB,Rondonia (RO),Sim
5912021,Silvia Cristina,PDT,Rondonia (RO),Sim
5912021,Alan Rick,DEM,Acre (AC),Não
5912021,Flaviano Melo,MDB,Acre (AC),Não
5912021,Jéssica Sales,MDB,Acre (AC),Sim
5912021,Jesus Sérgio,PDT,Acre (AC),Sim
5912021,Leo de Brito,PT,Acre (AC),Sim
5912021,Mara Rocha,PSDB,Acre (AC),Não
5912021,Perpétua Almeida,PCdoB,Acre (AC),Sim
5912021,Carlos Henrique Gaguim,DEM,Tocantins (TO),Não
5912021,Célio Moura,PT,Tocantins (TO),Sim
5912021,Dulce Miranda,MDB,Tocantins (TO),Não
5912021,Eli Borges,Solidaried,Tocantins (TO),Sim
5912021,Osires Damaso,PSC,Tocantins (TO),Não
5912021,Professora Dorinha Seabra Rezende,DEM,Tocantins (TO),Sim
5912021,Tiago Dimas,Solidaried,Tocantins (TO),Não
5912021,Vicentinho Júnior,PL,Tocantins (TO),Não
5912021,Aluisio Mendes,PSC,Maranhão (MA),Não
5912021,André Fufuca,PP,Maranhão (MA),Não
5912021,Bira do Pindaré,PSB,Maranhão (MA),Sim
5912021,Cleber Verde,Republican,Maranhão (MA),Não
5912021,Edilázio Júnior,PSD,Maranhão (MA),Não
5912021,Gastão Vieira,PROS,Maranhão (MA),Não
5912021,Gil Cutrim,Republican,Maranhão (MA),Não
5912021,Josivaldo JP,Podemos,Maranhão (MA),Não
5912021,Juscelino Filho,DEM,Maranhão (MA),Não
5912021,Marreca Filho,Patriota,Maranhão (MA),Não
5912021,Pastor Gil,PL,Maranhão (MA),Não
5912021,Pedro Lucas Fernandes,PTB,Maranhão (MA),Não
5912021,Rubens Pereira Júnior,PCdoB,Maranhão (MA),Sim
5912021,Zé Carlos,PT,Maranhão (MA),Sim
5912021,André Figueiredo,PDT,Ceará (CE),Sim
5912021,Aníbal Gomes,DEM,Ceará (CE),Não
5912021,Célio Studart,PV,Ceará (CE),Sim
5912021,Eduardo Bismarck,PDT,Ceará (CE),Sim
5912021,Genecias Noronha,Solidaried,Ceará (CE),Não
5912021,Heitor Freire,PSL,Ceará (CE),Não
5912021,Idilvan Alencar,PDT,Ceará (CE),Sim
5912021,José Airton Félix Cirilo,PT,Ceará (CE),Sim
5912021,José Guimarães,PT,Ceará (CE),Sim
5912021,Leônidas Cristino,PDT,Ceará (CE),Sim
5912021,Luizianne Lins,PT,Ceará (CE),Sim
5912021,Odorico Monteiro,PSB,Ceará (CE),Sim
5912021,Pedro Augusto Bezerra,PTB,Ceará (CE),Sim
5912021,Totonho Lopes,PDT,Ceará (CE),Sim
5912021,Vaidon Oliveira,PROS,Ceará (CE),Não
5912021,Átila Lira,PP,Piauí (PI),Não
5912021,Capitão Fábio Abreu,PL,Piauí (PI),Não
5912021,Flávio Nogueira,PDT,Piauí (PI),Não
5912021,Iracema Portella,PP,Piauí (PI),Não
5912021,Júlio Cesar,PSD,Piauí (PI),Não
5912021,Marcos Aurélio Sampaio,MDB,Piauí (PI),Não
5912021,Margarete Coelho,PP,Piauí (PI),Não
5912021,Marina Santos,Solidaried,Piauí (PI),Não
5912021,Merlong Solano,PT,Piauí (PI),Sim
5912021,Rejane Dias,PT,Piauí (PI),Sim
5912021,Benes Leocádio,Republican,Rio Grande do Norte (RN),Não
5912021,Beto Rosado,PP,Rio Grande do Norte (RN),Não
5912021,General Girão,PSL,Rio Grande do Norte (RN),Não
5912021,João Maia,PL,Rio Grande do Norte (RN),Não
5912021,Natália Bonavides,PT,Rio Grande do Norte (RN),Sim
5912021,Rafael Motta,PSB,Rio Grande do Norte (RN),Sim
5912021,Walter Alves,MDB,Rio Grande do Norte (RN),Não
5912021,Aguinaldo Ribeiro,PP,Paraíba (PB),Não
5912021,Damião Feliciano,PDT,Paraíba (PB),Sim
5912021,Edna Henrique,PSDB,Paraíba (PB),Sim
5912021,Efraim Filho,DEM,Paraíba (PB),Não
5912021,Frei Anastacio Ribeiro,PT,Paraíba (PB),Sim
5912021,Gervásio Maia,PSB,Paraíba (PB),Sim
5912021,Julian Lemos,PSL,Paraíba (PB),Não
5912021,Ruy Carneiro,PSDB,Paraíba (PB),Sim
5912021,Wilson Santiago,PTB,Paraíba (PB),Não
5912021,André Ferreira,PSC,Pernambuco (PE),Não
5912021,Augusto Coutinho,Solidaried,Pernambuco (PE),Não
5912021,Carlos Veras,PT,Pernambuco (PE),Sim
5912021,Eduardo da Fonte,PP,Pernambuco (PE),Não
5912021,Felipe Carreras,PSB,Pernambuco (PE),Sim
5912021,Fernando Coelho Filho,DEM,Pernambuco (PE),Não
5912021,Fernando Monteiro,PP,Pernambuco (PE),Não
5912021,Fernando Rodolfo,PL,Pernambuco (PE),Sim
5912021,Marília Arraes,PT,Pernambuco (PE),Sim
5912021,Milton Coelho,PSB,Pernambuco (PE),Sim
5912021,Ossesio Silva,Republican,Pernambuco (PE),Não
5912021,Pastor Eurico,Patriota,Pernambuco (PE),Não
5912021,Raul Henry,MDB,Pernambuco (PE),Não
5912021,Renildo Calheiros,PCdoB,Pernambuco (PE),Sim
5912021,Sebastião Oliveira,Avante,Pernambuco (PE),Não
5912021,Tadeu Alencar,PSB,Pernambuco (PE),Sim
5912021,Túlio Gadêlha,PDT,Pernambuco (PE),Sim
5912021,Wolney Queiroz,PDT,Pernambuco (PE),Sim
5912021,Arthur Lira,PP,Alagoas (AL),Art. 17
5912021,Marx Beltrão,PSD,Alagoas (AL),Sim
5912021,Nivaldo Albuquerque,PTB,Alagoas (AL),Não
5912021,Paulão,PT,Alagoas (AL),Sim
5912021,Pedro Vilela,PSDB,Alagoas (AL),Não
5912021,Sergio Toledo,PL,Alagoas (AL),Não
5912021,Tereza Nelma,PSDB,Alagoas (AL),Sim
5912021,Fábio Henrique,PDT,Sergipe (SE),Sim
5912021,Fábio Mitidieri,PSD,Sergipe (SE),Sim
5912021,Fabio Reis,MDB,Sergipe (SE),Não
5912021,Gustinho Ribeiro,Solidaried,Sergipe (SE),Não
5912021,João Daniel,PT,Sergipe (SE),Sim
5912021,Laercio Oliveira,PP,Sergipe (SE),Não
5912021,Valdevan Noventa,PL,Sergipe (SE),Não
5912021,Abílio Santana,PL,Bahia (BA),Não
5912021,Adolfo Viana,PSDB,Bahia (BA),Não
5912021,Afonso Florence,PT,Bahia (BA),Sim
5912021,Alice Portugal,PCdoB,Bahia (BA),Sim
5912021,Antonio Brito,PSD,Bahia (BA),Não
5912021,Arthur Oliveira Maia,DEM,Bahia (BA),Não
5912021,Bacelar,Podemos,Bahia (BA),Sim
5912021,Cacá Leão,PP,Bahia (BA),Não
5912021,Charles Fernandes,PSD,Bahia (BA),Sim
5912021,Claudio Cajado,PP,Bahia (BA),Não
5912021,Daniel Almeida,PCdoB,Bahia (BA),Sim
5912021,Félix Mendonça Júnior,PDT,Bahia (BA),Sim
5912021,Jorge Solla,PT,Bahia (BA),Sim
5912021,José Nunes,PSD,Bahia (BA),Não
5912021,José Rocha,PL,Bahia (BA),Não
5912021,Joseildo Ramos,PT,Bahia (BA),Sim
5912021,Leur Lomanto Júnior,DEM,Bahia (BA),Não
5912021,Lídice da Mata,PSB,Bahia (BA),Sim
5912021,Marcelo Nilo,PSB,Bahia (BA),Sim
5912021,Márcio Marinho,Republican,Bahia (BA),Não
5912021,Mário Negromonte Jr.,PP,Bahia (BA),Não
5912021,Otto Alencar Filho,PSD,Bahia (BA),Sim
5912021,Pastor Sargento Isidório,Avante,Bahia (BA),Sim
5912021,Paulo Azi,DEM,Bahia (BA),Não
5912021,Paulo Magalhães,PSD,Bahia (BA),Não
5912021,Professora Dayane Pimentel,PSL,Bahia (BA),Não
5912021,Ronaldo Carletto,PP,Bahia (BA),Não
5912021,Sérgio Brito,PSD,Bahia (BA),Não
5912021,Tia Eron,Republican,Bahia (BA),Não
5912021,Tito,Avante,Bahia (BA),Não
5912021,Uldurico Junior,PROS,Bahia (BA),Não
5912021,Valmir Assunção,PT,Bahia (BA),Sim
5912021,Waldenor Pereira,PT,Bahia (BA),Sim
5912021,Zé Neto,PT,Bahia (BA),Sim
5912021,Aelton Freitas,PL,Minas Gerais (MG),Não
5912021,Alê Silva,PSL,Minas Gerais (MG),Não
5912021,André Janones,Avante,Minas Gerais (MG),Sim
5912021,Áurea Carolina,PSOL,Minas Gerais (MG),Sim
5912021,Bilac Pinto,DEM,Minas Gerais (MG),Não
5912021,Charlles Evangelista,PSL,Minas Gerais (MG),Não
5912021,Delegado Marcelo Freitas,PSL,Minas Gerais (MG),Não
5912021,Diego Andrade,PSD,Minas Gerais (MG),Não
5912021,Dimas Fabiano,PP,Minas Gerais (MG),Não
5912021,Domingos Sávio,PSDB,Minas Gerais (MG),Não
5912021,Eduardo Barbosa,PSDB,Minas Gerais (MG),Não
5912021,Emidinho Madeira,PSB,Minas Gerais (MG),Não
5912021,Eros Biondini,PROS,Minas Gerais (MG),Não
5912021,Euclydes Pettersen,PSC,Minas Gerais (MG),Não
5912021,Franco Cartafina,PP,Minas Gerais (MG),Sim
5912021,Fred Costa,Patriota,Minas Gerais (MG),Não
5912021,Gilberto Abramo,Republican,Minas Gerais (MG),Não
5912021,Hercílio Coelho Diniz,MDB,Minas Gerais (MG),Não
5912021,Júlio Delgado,PSB,Minas Gerais (MG),Sim
5912021,Junio Amaral,PSL,Minas Gerais (MG),Não
5912021,Leonardo Monteiro,PT,Minas Gerais (MG),Sim
5912021,Lincoln Portela,PL,Minas Gerais (MG),Não
5912021,Lucas Gonzalez,Novo,Minas Gerais (MG),Não
5912021,Luis Tibé,Avante,Minas Gerais (MG),Não
5912021,Mário Heringer,PDT,Minas Gerais (MG),Sim
5912021,Misael Varella,PSD,Minas Gerais (MG),Não
5912021,Newton Cardoso Jr,MDB,Minas Gerais (MG),Sim
5912021,Odair Cunha,PT,Minas Gerais (MG),Sim
5912021,Padre João,PT,Minas Gerais (MG),Sim
5912021,Patrus Ananias,PT,Minas Gerais (MG),Sim
5912021,Paulo Guedes,PT,Minas Gerais (MG),Sim
5912021,Reginaldo Lopes,PT,Minas Gerais (MG),Sim
5912021,Rogério Correia,PT,Minas Gerais (MG),Sim
5912021,Stefano Aguiar,PSD,Minas Gerais (MG),Não
5912021,Subtenente Gonzaga,PDT,Minas Gerais (MG),Sim
5912021,Tiago Mitraud,Novo,Minas Gerais (MG),Não
5912021,Vilson da Fetaemg,PSB,Minas Gerais (MG),Sim
5912021,Weliton Prado,PROS,Minas Gerais (MG),Sim
5912021,Zé Silva,Solidaried,Minas Gerais (MG),Não
5912021,Zé Vitor,PL,Minas Gerais (MG),Não
5912021,Amaro Neto,Republican,Espírito Santo (ES),Não
5912021,Da Vitória,Cidadania,Espírito Santo (ES),Não
5912021,Dra. Soraya Manato,PSL,Espírito Santo (ES),Não
5912021,Evair Vieira de Melo,PP,Espírito Santo (ES),Não
5912021,Felipe Rigoni,PSB,Espírito Santo (ES),Não
5912021,Helder Salomão,PT,Espírito Santo (ES),Sim
5912021,Lauriete,PSC,Espírito Santo (ES),Não
5912021,Neucimar Fraga,PSD,Espírito Santo (ES),Não
5912021,Norma Ayub,DEM,Espírito Santo (ES),Sim
5912021,Ted Conti,PSB,Espírito Santo (ES),Sim
5912021,Alessandro Molon,PSB,Rio de Janeiro (RJ),Sim
5912021,Altineu Côrtes,PL,Rio de Janeiro (RJ),Não
5912021,Benedita da Silva,PT,Rio de Janeiro (RJ),Sim
5912021,Carlos Jordy,PSL,Rio de Janeiro (RJ),Não
5912021,Chico D`Angelo,PDT,Rio de Janeiro (RJ),Sim
5912021,Chiquinho Brazão,Avante,Rio de Janeiro (RJ),Não
5912021,Chris Tonietto,PSL,Rio de Janeiro (RJ),Não
5912021,Christino Aureo,PP,Rio de Janeiro (RJ),Não
5912021,Clarissa Garotinho,PROS,Rio de Janeiro (RJ),Não
5912021,Daniela do Waguinho,MDB,Rio de Janeiro (RJ),Não
5912021,David Miranda,PSOL,Rio de Janeiro (RJ),Sim
5912021,Delegado Antônio Furtado,PSL,Rio de Janeiro (RJ),Não
5912021,Dr. Luiz Antonio Teixeira Jr.,PP,Rio de Janeiro (RJ),Não
5912021,Felício Laterça,PSL,Rio de Janeiro (RJ),Não
5912021,Flordelis,PSD,Rio de Janeiro (RJ),Abstenção
5912021,Gelson Azevedo,PL,Rio de Janeiro (RJ),Não
5912021,Glauber Braga,PSOL,Rio de Janeiro (RJ),Sim
5912021,Gurgel,PSL,Rio de Janeiro (RJ),Não
5912021,Gutemberg Reis,MDB,Rio de Janeiro (RJ),Não
5912021,Helio Lopes,PSL,Rio de Janeiro (RJ),Não
5912021,Hugo Leal,PSD,Rio de Janeiro (RJ),Não
5912021,Jandira Feghali,PCdoB,Rio de Janeiro (RJ),Sim
5912021,Jorge Braz,Republican,Rio de Janeiro (RJ),Não
5912021,Julio Lopes,PP,Rio de Janeiro (RJ),Não
5912021,Leonardo Picciani,MDB,Rio de Janeiro (RJ),Não
5912021,Lourival Gomes,PSL,Rio de Janeiro (RJ),Não
5912021,Luiz Antônio Corrêa,PL,Rio de Janeiro (RJ),Não
5912021,Luiz Lima,PSL,Rio de Janeiro (RJ),Não
5912021,Major Fabiana,PSL,Rio de Janeiro (RJ),Não
5912021,Marcelo Freixo,PSB,Rio de Janeiro (RJ),Sim
5912021,Márcio Labre,PSL,Rio de Janeiro (RJ),Não
5912021,Marcos Soares,DEM,Rio de Janeiro (RJ),Não
5912021,Paulo Ganime,Novo,Rio de Janeiro (RJ),Não
5912021,Paulo Ramos,PDT,Rio de Janeiro (RJ),Sim
5912021,Pedro Augusto Palareti,PSD,Rio de Janeiro (RJ),Não
5912021,Professor Joziel,PSL,Rio de Janeiro (RJ),Sim
5912021,Ricardo da Karol,PSC,Rio de Janeiro (RJ),Sim
5912021,Rodrigo Maia,S.Part.,Rio de Janeiro (RJ),Não
5912021,Rosangela Gomes,Republican,Rio de Janeiro (RJ),Não
5912021,Soraya Santos,PL,Rio de Janeiro (RJ),Não
5912021,Sóstenes Cavalcante,DEM,Rio de Janeiro (RJ),Sim
5912021,Talíria Petrone,PSOL,Rio de Janeiro (RJ),Sim
5912021,Abou Anni,PSL,São Paulo (SP),Sim
5912021,Adriana Ventura,Novo,São Paulo (SP),Não
5912021,Alex Manente,Cidadania,São Paulo (SP),Não
5912021,Alexandre Frota,PSDB,São Paulo (SP),Sim
5912021,Alexandre Leite,DEM,São Paulo (SP),Não
5912021,Alexandre Padilha,PT,São Paulo (SP),Sim
5912021,Alexis Fonteyne,Novo,São Paulo (SP),Não
5912021,Arlindo Chinaglia,PT,São Paulo (SP),Sim
5912021,Arnaldo Jardim,Cidadania,São Paulo (SP),Não
5912021,Bozzella,PSL,São Paulo (SP),Sim
5912021,Bruna Furlan,PSDB,São Paulo (SP),Não
5912021,Capitão Augusto,PL,São Paulo (SP),Não
5912021,Carla Zambelli,PSL,São Paulo (SP),Não
5912021,Carlos Sampaio,PSDB,São Paulo (SP),Não
5912021,Carlos Zarattini,PT,São Paulo (SP),Sim
5912021,Cezinha de Madureira,PSD,São Paulo (SP),Não
5912021,David Soares,DEM,São Paulo (SP),Não
5912021,Eduardo Bolsonaro,PSL,São Paulo (SP),Não
5912021,Eduardo Cury,PSDB,São Paulo (SP),Não
5912021,Eli Corrêa Filho,DEM,São Paulo (SP),Não
5912021,Enrico Misasi,PV,São Paulo (SP),Não
5912021,Fausto Pinato,PP,São Paulo (SP),Não
5912021,General Peternelli,PSL,São Paulo (SP),Não
5912021,Geninho Zuliani,DEM,São Paulo (SP),Não
5912021,Guiga Peixoto,PSL,São Paulo (SP),Não
5912021,Guilherme Derrite,PP,São Paulo (SP),Não
5912021,Guilherme Mussi,PP,São Paulo (SP),Não
5912021,Henrique do Paraíso,Republican,São Paulo (SP),Não
5912021,Herculano Passos,MDB,São Paulo (SP),Sim
5912021,Ivan Valente,PSOL,São Paulo (SP),Sim
5912021,Jefferson Campos,PSB,São Paulo (SP),Não
5912021,Joice Hasselmann,PSL,São Paulo (SP),Não
5912021,Luiz Carlos Motta,PL,São Paulo (SP),Não
5912021,Luiz Philippe de Orleans e Bragança,PSL,São Paulo (SP),Não
5912021,Luiza Erundina,PSOL,São Paulo (SP),Sim
5912021,Marcio Alvino,PL,São Paulo (SP),Não
5912021,Marco Bertaiolli,PSD,São Paulo (SP),Não
5912021,Marcos Pereira,Republican,São Paulo (SP),Não
5912021,Maria Rosas,Republican,São Paulo (SP),Não
5912021,Miguel Lombardi,PL,São Paulo (SP),Não
5912021,Nilto Tatto,PT,São Paulo (SP),Sim
5912021,Orlando Silva,PCdoB,São Paulo (SP),Sim
5912021,Paulo Pereira da Silva,Solidaried,São Paulo (SP),Sim
5912021,Paulo Teixeira,PT,São Paulo (SP),Sim
5912021,Policial Katia Sastre,PL,São Paulo (SP),Não
5912021,Pr. Marco Feliciano,Republican,São Paulo (SP),Não
5912021,Renata Abreu,Podemos,São Paulo (SP),Sim
5912021,Ricardo Silva,PSB,São Paulo (SP),Sim
5912021,Roberto Alves,Republican,São Paulo (SP),Não
5912021,Rodrigo Agostinho,PSB,São Paulo (SP),Sim
5912021,Rosana Valle,PSB,São Paulo (SP),Sim
5912021,Rui Falcão,PT,São Paulo (SP),Sim
5912021,Samuel Moreira,PSDB,São Paulo (SP),Não
5912021,Vanderlei Macris,PSDB,São Paulo (SP),Não
5912021,Vicentinho,PT,São Paulo (SP),Sim
5912021,Vinicius Carvalho,Republican,São Paulo (SP),Não
5912021,Vinicius Poit,Novo,São Paulo (SP),Não
5912021,Vitor Lippi,PSDB,São Paulo (SP),Não
5912021,Emanuel Pinheiro Neto,PTB,Mato Grosso (MT),Sim
5912021,José Medeiros,Podemos,Mato Grosso (MT),Não
5912021,Juarez Costa,MDB,Mato Grosso (MT),Sim
5912021,Nelson Barbudo,PSL,Mato Grosso (MT),Não
5912021,Neri Geller,PP,Mato Grosso (MT),Não
5912021,Professora Rosa Neide,PT,Mato Grosso (MT),Sim
5912021,Valtenir Pereira,MDB,Mato Grosso (MT),Não
5912021,Bia Kicis,PSL,Distrito Federal (DF),Não
5912021,Erika Kokay,PT,Distrito Federal (DF),Sim
5912021,Julio Cesar Ribeiro,Republican,Distrito Federal (DF),Não
5912021,Laerte Bessa,PL,Distrito Federal (DF),Não
5912021,Paula Belmonte,Cidadania,Distrito Federal (DF),Não
5912021,Professor Israel Batista,PV,Distrito Federal (DF),Sim
5912021,Adriano do Baldy,PP,Goiás (GO),Não
5912021,Alcides Rodrigues,Patriota,Goiás (GO),Não
5912021,Célio Silveira,PSDB,Goiás (GO),Não
5912021,Delegado Waldir,PSL,Goiás (GO),Não
5912021,Dr. Zacharias Calil,DEM,Goiás (GO),Não
5912021,Elias Vaz,PSB,Goiás (GO),Sim
5912021,Flávia Morais,PDT,Goiás (GO),Sim
5912021,Francisco Jr.,PSD,Goiás (GO),Não
5912021,Glaustin da Fokus,PSC,Goiás (GO),Não
5912021,Jose Mario Schreiner,DEM,Goiás (GO),Não
5912021,José Nelto,Podemos,Goiás (GO),Não
5912021,Magda Mofatto,PL,Goiás (GO),Não
5912021,Professor Alcides,PP,Goiás (GO),Não
5912021,Rubens Otoni,PT,Goiás (GO),Sim
5912021,Vitor Hugo,PSL,Goiás (GO),Não
5912021,Beto Pereira,PSDB,Mato Grosso do Sul (MS),Não
5912021,Bia Cavassa,PSDB,Mato Grosso do Sul (MS),Sim
5912021,Dagoberto Nogueira,PDT,Mato Grosso do Sul (MS),Sim
5912021,Dr. Luiz Ovando,PSL,Mato Grosso do Sul (MS),Não
5912021,Fábio Trad,PSD,Mato Grosso do Sul (MS),Sim
5912021,Loester Trutis,PSL,Mato Grosso do Sul (MS),Não
5912021,Rose Modesto,PSDB,Mato Grosso do Sul (MS),Sim
